MAC,SSID,Encryption,FirstSeen,Channel,RSSI,Latitude,Longitude,AltitudeMeters,AccuracyMeters,Type
D8:A7:56:84:8C:A6,ECKERSONWiFi-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,2,-83,46.871221,-114.003533,1041,159,WIFI
84:E8:92:84:2D:C3,CenturyLink0221,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-85,46.871221,-114.003533,1041,159,WIFI
58:EF:68:FF:9B:31,ClimateSmart,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-77,46.871221,-114.003533,1041,159,WIFI
14:59:C0:A9:DC:87,WESELLDRUGS,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-83,46.871221,-114.003533,1041,159,WIFI
C0:FF:D4:90:0F:7E,MyCharterWiFi7e-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-89,46.871221,-114.003533,1041,159,WIFI
1C:B0:44:66:6B:2D,MySpectrumWiFi2F-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-85,46.871221,-114.003533,1041,159,WIFI
44:A5:6E:7F:42:58,NETGEAR55,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,4,-80,46.871221,-114.003533,1041,159,WIFI
24:F5:A2:AC:33:46,Silverleaf Moonbeam,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,4,-88,46.871221,-114.003533,1041,159,WIFI
94:A6:7E:DD:70:23,NETGEAR55,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,4,-86,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:5C:2A,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-78,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:2F:06,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-82,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:64:3F:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-83,46.871221,-114.003533,1041,159,WIFI
DE:D7:64:DA:13:19,Target3,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-79,46.871221,-114.003533,1041,159,WIFI
18:E8:29:14:23:FE,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-79,46.871221,-114.003533,1041,159,WIFI
1A:E8:29:14:23:FE,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-78,46.871221,-114.003533,1041,159,WIFI
2A:E8:29:14:23:FE,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:45:39,6,-77,46.871221,-114.003533,1041,159,WIFI
88:DC:96:13:5C:0E,MNHC2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-86,46.871221,-114.003533,1041,159,WIFI
7C:DB:98:8D:81:C9,MySpectrumWiFiCB-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-80,46.871221,-114.003533,1041,159,WIFI
38:35:FB:7D:D9:86,MySpectrumWiFi80-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-86,46.871221,-114.003533,1041,159,WIFI
02:6A:E3:8C:9E:6D,Moose,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-81,46.871221,-114.003533,1041,159,WIFI
30:23:03:2A:79:9B,mywireless,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,8,-81,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:54:26:56,MySpectrumWiFi50-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-82,46.871221,-114.003533,1041,159,WIFI
00:1C:F0:08:A1:50,Msla Osprey WiFi,[ESS],2021-8-21 18:45:39,1,-81,46.871221,-114.003533,1041,159,WIFI
A0:63:91:3E:D3:43,NETGEAR23,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,9,-90,46.871221,-114.003533,1041,159,WIFI
10:0C:6B:26:51:BC,NETGEAR91,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,9,-72,46.871221,-114.003533,1041,159,WIFI
B0:39:56:E7:4A:EF,Wayward,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,9,-92,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:19:33,CenturyLink4500,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-84,46.871221,-114.003533,1041,159,WIFI
20:9A:7D:E4:E3:76,SpectrumSetup-70,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-84,46.871221,-114.003533,1041,159,WIFI
94:A6:7E:77:CC:EE,NETGEAR40,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-87,46.871221,-114.003533,1041,159,WIFI
58:90:43:2F:57:BE,MySpectrumWiFib8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-87,46.871221,-114.003533,1041,159,WIFI
34:6B:46:3E:A1:4A,MySpectrumWiFi44-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-88,46.871221,-114.003533,1041,159,WIFI
C0:56:27:76:48:B8,Linksys07595,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-84,46.871221,-114.003533,1041,159,WIFI
A0:63:91:26:77:83,MyCharterWiFi83-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-83,46.871221,-114.003533,1041,159,WIFI
9C:A3:A9:77:29:A6,NVR9ca3a97729a6,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,14,-95,46.871221,-114.003533,1041,159,WIFI
CA:4E:FC:BF:30:61,ELOISE,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-75,46.871221,-114.003533,1041,159,WIFI
00:1C:B3:AF:9A:82,M's Wi-Fi Network,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-82,46.871221,-114.003533,1041,159,WIFI
38:35:FB:AE:C1:AE,MySpectrumWiFia8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-81,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:28:D3,CenturyLink4750,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-85,46.871221,-114.003533,1041,159,WIFI
2C:30:33:46:F4:53,MyCharterWiFi53-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-86,46.871221,-114.003533,1041,159,WIFI
A0:40:A0:98:04:CA,Treehouse,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,2,-77,46.871221,-114.003533,1041,159,WIFI
58:EF:68:FF:9B:31,ClimateSmart,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-75,46.871221,-114.003533,1041,159,WIFI
10:DA:43:AD:AA:90,bare-internal,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-90,46.871221,-114.003533,1041,159,WIFI
12:DA:43:AD:AA:91,BARE-private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-88,46.871221,-114.003533,1041,159,WIFI
BC:A5:11:02:B9:E0,NETGEAR93,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-88,46.871221,-114.003533,1041,159,WIFI
14:59:C0:B2:29:27,Chevy 2500 p/u-5G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,4,-83,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:5F:52,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-83,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:2F:06,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-84,46.871221,-114.003533,1041,159,WIFI
DE:D7:64:DA:13:19,Target3,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-75,46.871221,-114.003533,1041,159,WIFI
A0:04:60:82:30:8B,BPM,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-78,46.871221,-114.003533,1041,159,WIFI
7C:DB:98:8D:81:C9,MySpectrumWiFiCB-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-75,46.871221,-114.003533,1041,159,WIFI
98:1E:19:69:F4:0E,MySpectrumWiFi08-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-78,46.871221,-114.003533,1041,159,WIFI
2C:30:33:65:33:D1,Brown Trout 2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-82,46.871221,-114.003533,1041,159,WIFI
AC:3B:77:36:1B:F6,MySpectrumWiFif0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-86,46.871221,-114.003533,1041,159,WIFI
B8:D9:4D:30:EA:A4,MySpectrumWiFi9e-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-88,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:64:3F:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-88,46.871221,-114.003533,1041,159,WIFI
78:29:ED:D1:5C:A3,MySpectrumWiFia5-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-83,46.871221,-114.003533,1041,159,WIFI
28:80:88:25:68:DB,NETGEAR79,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,8,-83,46.871221,-114.003533,1041,159,WIFI
D8:07:B6:D9:DE:77,Jacques,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,8,-84,46.871221,-114.003533,1041,159,WIFI
00:04:3F:00:55:5E,LOWER SNAKE,[WEP][ESS],2021-8-21 18:45:39,8,-85,46.871221,-114.003533,1041,159,WIFI
00:1C:F0:08:A1:50,Msla Osprey WiFi,[ESS],2021-8-21 18:45:40,1,-86,46.871221,-114.003533,1041,159,WIFI
10:D7:B0:E4:C7:0E,SpectrumSetup-08,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-86,46.871221,-114.003533,1041,159,WIFI
10:0C:6B:26:51:BC,NETGEAR91,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,9,-85,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:54:26:56,MySpectrumWiFi50-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-83,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:19:33,CenturyLink4500,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-86,46.871221,-114.003533,1041,159,WIFI
6A:D7:9A:74:AC:69,chickadee,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-83,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:21:F3,CenturyLink4640,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,11,-91,46.871221,-114.003533,1041,159,WIFI
34:12:98:0A:A1:2A,Wi-Fi Network,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,11,-88,46.871221,-114.003533,1041,159,WIFI
58:90:43:2F:57:BE,MySpectrumWiFib8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,11,-89,46.871221,-114.003533,1041,159,WIFI
48:83:C7:DE:48:9A,MySpectrumWiFi94-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,11,-86,46.871221,-114.003533,1041,159,WIFI
B4:75:0E:01:B0:92,belkin.092,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-86,46.871221,-114.003533,1041,159,WIFI
84:E8:92:84:2D:C3,CenturyLink0221,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-82,46.871221,-114.003533,1041,159,WIFI
9C:A3:A9:77:29:A6,NVR9ca3a97729a6,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,14,-95,46.871221,-114.003533,1041,159,WIFI
58:2F:F7:69:C2:66,Crispybacon,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-79,46.871221,-114.003533,1041,159,WIFI
C0:56:27:76:48:B8,Linksys07595,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:40,1,-82,46.871221,-114.003533,1041,159,WIFI
CA:4E:FC:BF:30:61,ELOISE,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-76,46.871221,-114.003533,1041,159,WIFI
A0:40:A0:98:04:CA,Treehouse,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,2,-79,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:1C:83,CenturyLink4553,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-86,46.871221,-114.003533,1041,159,WIFI
58:EF:68:FF:9B:31,ClimateSmart,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-73,46.871221,-114.003533,1041,159,WIFI
10:0C:6B:EE:81:3D,NETGEAR76,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-84,46.871221,-114.003533,1041,159,WIFI
94:A6:7E:75:38:1F,ValierMedia.com2G Graphics & Web,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,4,-84,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:27:23,CenturyLink4723,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-87,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:5F:52,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-82,46.871221,-114.003533,1041,159,WIFI
84:E8:92:84:2E:E3,CenturyLink0239,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-86,46.871221,-114.003533,1041,159,WIFI
DE:D7:64:DA:13:19,Target3,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-75,46.871221,-114.003533,1041,159,WIFI
1A:E8:29:14:23:FE,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-78,46.871221,-114.003533,1041,159,WIFI
1C:B0:44:66:6B:2D,MySpectrumWiFi2F-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-83,46.871221,-114.003533,1041,159,WIFI
A4:13:4E:42:48:00,Luxul_XWO-BAP1,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-87,46.871221,-114.003533,1041,159,WIFI
14:59:C0:94:16:05,Tron,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,7,-80,46.871221,-114.003533,1041,159,WIFI
00:1C:B3:AF:9A:82,M's Wi-Fi Network,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-89,46.871221,-114.003533,1041,159,WIFI
30:23:03:2A:79:9B,mywireless,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,8,-79,46.871221,-114.003533,1041,159,WIFI
C0:FF:D4:90:0F:7E,MyCharterWiFi7e-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-83,46.871221,-114.003533,1041,159,WIFI
E8:FC:AF:9B:B1:C8,MyCharterWiFic8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-86,46.871221,-114.003533,1041,159,WIFI
CC:40:D0:AA:F9:2E,2087203262_2Ghz,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,10,-91,46.871221,-114.003533,1041,159,WIFI
44:AD:B1:79:59:2E,SpectrumSetup-28,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-83,46.871221,-114.003533,1041,159,WIFI
C8:B4:22:23:F1:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-85,46.871221,-114.003533,1041,159,WIFI
C4:B2:39:0F:CD:60,Roseburg,,2021-8-21 18:45:39,11,-95,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:54:26:56,MySpectrumWiFi50-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-84,46.871221,-114.003533,1041,159,WIFI
8C:10:D4:85:7B:7A,MyCharterWiFi74-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-88,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:54:26:56,MySpectrumWiFi50-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-74,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:28:D3,CenturyLink4750,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-86,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:1C:83,CenturyLink4553,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-84,46.871221,-114.003533,1041,159,WIFI
A0:40:A0:98:04:CA,Treehouse,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,2,-79,46.871221,-114.003533,1041,159,WIFI
38:94:ED:6B:C9:E8,NETGEAR38,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,2,-85,46.871221,-114.003533,1041,159,WIFI
38:35:FB:AE:C1:AE,MySpectrumWiFia8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-82,46.871221,-114.003533,1041,159,WIFI
C0:56:27:75:AE:1E,centralscrutinizer2,[WPA-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-86,46.871221,-114.003533,1041,159,WIFI
58:EF:68:FF:9B:31,ClimateSmart,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-70,46.871221,-114.003533,1041,159,WIFI
14:59:C0:A9:DC:87,WESELLDRUGS,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-82,46.871221,-114.003533,1041,159,WIFI
10:0C:6B:EE:81:3D,NETGEAR76,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-84,46.871221,-114.003533,1041,159,WIFI
08:36:C9:8E:4A:12,SHITTY wifi,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,3,-86,46.871221,-114.003533,1041,159,WIFI
84:E8:92:84:2E:E3,CenturyLink0239,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-88,46.871221,-114.003533,1041,159,WIFI
94:A6:7E:75:38:1F,ValierMedia.com2G Graphics & Web,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,4,-83,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:2F:06,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-77,46.871221,-114.003533,1041,159,WIFI
B0:95:75:7D:5F:52,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,5,-81,46.871221,-114.003533,1041,159,WIFI
0C:B2:B7:0C:07:C0,NZUPgCKK3O3KXzG,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-80,46.871221,-114.003533,1041,159,WIFI
20:B0:01:4A:42:CD,SBFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-80,46.871221,-114.003533,1041,159,WIFI
88:DC:96:13:5C:0E,MNHC2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-73,46.871221,-114.003533,1041,159,WIFI
1A:E8:29:14:23:FE,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,6,-78,46.871221,-114.003533,1041,159,WIFI
C0:FF:D4:90:0F:7E,MyCharterWiFi7e-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-83,46.871221,-114.003533,1041,159,WIFI
58:90:43:16:C8:CE,MySpectrumWiFic8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-82,46.871221,-114.003533,1041,159,WIFI
A4:13:4E:42:48:00,Luxul_XWO-BAP1,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-87,46.871221,-114.003533,1041,159,WIFI
14:59:C0:94:16:05,Tron,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,7,-80,46.871221,-114.003533,1041,159,WIFI
30:23:03:2A:79:9B,mywireless,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,8,-76,46.871221,-114.003533,1041,159,WIFI
A0:63:91:3E:D3:43,NETGEAR23,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,9,-90,46.871221,-114.003533,1041,159,WIFI
3C:37:86:F3:0B:26,SPDGT,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,9,-90,46.871221,-114.003533,1041,159,WIFI
84:D8:1B:BA:E2:FE,MNHC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-84,46.871221,-114.003533,1041,159,WIFI
34:6B:46:3E:A1:4A,MySpectrumWiFi44-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-88,46.871221,-114.003533,1041,159,WIFI
70:F2:20:E1:23:F3,CenturyLink4672,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,11,-86,46.871221,-114.003533,1041,159,WIFI
02:78:71:06:B0:44,SpectrumSetup-46,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-84,46.871221,-114.003533,1041,159,WIFI
2C:30:33:46:F4:53,MyCharterWiFi53-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,1,-82,46.871221,-114.003533,1041,159,WIFI
9C:A3:A9:77:29:A6,NVR9ca3a97729a6,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:39,14,-92,46.871221,-114.003533,1041,159,WIFI
A0:39:EE:54:26:56,MySpectrumWiFi50-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-74,46.871473,-114.005346,1039.3,160,WIFI
70:F2:20:E1:27:23,CenturyLink4723,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-83,46.871473,-114.005346,1039.3,160,WIFI
1C:B0:44:66:6B:2D,MySpectrumWiFi2F-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-84,46.871473,-114.005346,1039.3,160,WIFI
84:E8:92:84:2D:C3,CenturyLink0221,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-86,46.871473,-114.005346,1039.3,160,WIFI
94:A6:7E:77:CC:EE,NETGEAR40,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-86,46.871473,-114.005346,1039.3,160,WIFI
38:94:ED:6B:C9:E8,NETGEAR38,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,2,-77,46.871473,-114.005346,1039.3,160,WIFI
A0:40:A0:98:04:CA,Treehouse,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,2,-79,46.871473,-114.005346,1039.3,160,WIFI
84:E8:92:84:2E:E3,CenturyLink0239,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-85,46.871473,-114.005346,1039.3,160,WIFI
4A:B4:22:5F:DE:65,SpectrumSetup-67,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-84,46.871473,-114.005346,1039.3,160,WIFI
58:EF:68:FF:9B:31,ClimateSmart,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,3,-70,46.871473,-114.005346,1039.3,160,WIFI
24:F5:A2:AC:33:46,Silverleaf Moonbeam,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,4,-86,46.871473,-114.005346,1039.3,160,WIFI
A4:08:F5:47:30:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-86,46.871473,-114.005346,1039.3,160,WIFI
A4:13:4E:42:48:00,Luxul_XWO-BAP1,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,1,-86,46.871473,-114.005346,1039.3,160,WIFI
B0:95:75:7D:2F:06,xIRON BUDDHAx ,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,5,-76,46.871473,-114.005346,1039.3,160,WIFI
12:0C:6B:1B:A5:E4,I.Am.Here-Guest,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,5,-87,46.871473,-114.005346,1039.3,160,WIFI
88:DC:96:13:5C:0E,MNHC2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,6,-72,46.871473,-114.005346,1039.3,160,WIFI
20:B0:01:4A:42:CD,SBFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,6,-74,46.871473,-114.005346,1039.3,160,WIFI
30:23:03:2A:79:9B,mywireless,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,8,-77,46.871473,-114.005346,1039.3,160,WIFI
1C:AB:C0:77:7D:28,WEBSTER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:53,8,-84,46.871473,-114.005346,1039.3,160,WIFI
00:04:3F:00:55:5E,LOWER SNAKE,[WEP][ESS],2021-8-21 18:45:53,8,-83,46.871473,-114.005346,1039.3,160,WIFI
70:F2:20:E1:19:33,CenturyLink4500,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:54,1,-84,46.871473,-114.005346,1039.3,160,WIFI
10:0C:6B:F5:68:11,5Valley,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:54,9,-87,46.871473,-114.005346,1039.3,160,WIFI
2C:30:33:46:F4:53,MyCharterWiFi53-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:45:54,1,-83,46.871473,-114.005346,1039.3,160,WIFI
